datetime,low,high
2021-03-16 19:00:00,3.094,3.16
2021-03-16 20:00:00,3.123,3.18
2021-03-16 21:00:00,3.116,3.175
2021-03-16 22:00:00,3.098,3.126
2021-03-16 23:00:00,3.146,3.192
2021-03-17 00:00:00,3.065,3.186
2021-03-17 01:00:00,3.095,3.158
2021-03-17 02:00:00,3.047,3.11
2021-03-17 03:00:00,3.033,3.076
2021-03-17 04:00:00,3.033,3.073
2021-03-17 05:00:00,3.01,3.062
2021-03-17 06:00:00,3.03,3.067
2021-03-17 07:00:00,3.044,3.088
2021-03-17 08:00:00,3.022,3.139
2021-03-17 09:00:00,2.963,3.159
2021-03-17 10:00:00,2.998,3.059
2021-03-17 11:00:00,3.0,3.056
2021-03-17 12:00:00,3.014,3.059
2021-03-17 13:00:00,2.993,3.059
2021-03-17 14:00:00,3.012,3.092
2021-03-17 15:00:00,3.001,3.046
2021-03-17 16:00:00,3.012,3.048
2021-03-17 17:00:00,3.017,3.05
2021-03-17 18:00:00,3.021,3.112
2021-03-17 19:00:00,3.087,3.13
2021-03-17 20:00:00,3.093,3.216
2021-03-17 21:00:00,3.085,3.165
2021-03-17 22:00:00,3.108,3.3
2021-03-17 23:00:00,3.192,3.284
2021-03-18 00:00:00,3.216,3.313
2021-03-18 01:00:00,3.229,3.323
2021-03-18 02:00:00,3.211,3.26
2021-03-18 03:00:00,3.168,3.233
2021-03-18 04:00:00,3.167,3.246
2021-03-18 05:00:00,3.186,3.252
2021-03-18 06:00:00,3.189,3.241
2021-03-18 07:00:00,3.147,3.243
2021-03-18 08:00:00,3.175,3.255
2021-03-18 09:00:00,3.242,3.375
2021-03-18 10:00:00,3.299,3.378
2021-03-18 11:00:00,3.274,3.4
2021-03-18 12:00:00,3.225,3.353
2021-03-18 13:00:00,3.291,3.364
2021-03-18 14:00:00,3.253,3.316
2021-03-18 15:00:00,3.271,3.362
2021-03-18 16:00:00,3.303,3.463
2021-03-18 17:00:00,3.353,3.495
2021-03-18 18:00:00,3.377,3.513
2021-03-18 19:00:00,3.34,3.436
2021-03-18 20:00:00,3.352,3.478
2021-03-18 21:00:00,3.404,3.478
2021-03-18 22:00:00,3.406,3.477
2021-03-18 23:00:00,3.36,3.426
2021-03-19 00:00:00,3.217,3.376
2021-03-19 01:00:00,3.281,3.341
2021-03-19 02:00:00,3.312,3.37
2021-03-19 03:00:00,3.345,3.387
2021-03-19 04:00:00,3.355,3.441
2021-03-19 05:00:00,3.389,3.476
2021-03-19 06:00:00,3.41,3.471
2021-03-19 07:00:00,3.42,3.466
2021-03-19 08:00:00,3.386,3.456
2021-03-19 09:00:00,3.374,3.422
2021-03-19 10:00:00,3.365,3.441
2021-03-19 11:00:00,3.418,3.483
2021-03-19 12:00:00,3.44,3.493
2021-03-19 13:00:00,3.424,3.555
2021-03-19 14:00:00,3.535,3.691
2021-03-19 15:00:00,3.614,3.693
2021-03-19 16:00:00,3.592,3.744
2021-03-19 17:00:00,3.59,3.67
2021-03-19 18:00:00,3.618,3.76
2021-03-19 19:00:00,3.741,3.946
2021-03-19 20:00:00,3.779,3.933
2021-03-19 21:00:00,3.826,3.909
2021-03-19 22:00:00,3.833,3.971
2021-03-19 23:00:00,3.864,3.986
2021-03-20 00:00:00,3.83,4.056
2021-03-20 01:00:00,3.808,3.906
2021-03-20 02:00:00,3.841,3.899
2021-03-20 03:00:00,3.788,3.864
2021-03-20 04:00:00,3.759,3.831
2021-03-20 05:00:00,3.791,3.86
2021-03-20 06:00:00,3.835,3.972
2021-03-20 07:00:00,3.882,3.993
2021-03-20 08:00:00,3.879,3.975
2021-03-20 09:00:00,3.954,4.137
2021-03-20 10:00:00,4.053,4.149
2021-03-20 11:00:00,3.989,4.106
2021-03-20 12:00:00,3.946,4.048
2021-03-20 13:00:00,3.905,4.053
2021-03-20 14:00:00,3.857,3.978
2021-03-20 15:00:00,3.886,3.934
2021-03-20 16:00:00,3.675,3.953
2021-03-20 17:00:00,3.74,3.829
2021-03-20 18:00:00,3.741,3.794
2021-03-20 19:00:00,3.768,3.841
2021-03-20 20:00:00,3.665,3.837
2021-03-20 21:00:00,3.686,3.76
2021-03-20 22:00:00,3.666,3.8
2021-03-20 23:00:00,3.55,3.687
2021-03-21 00:00:00,3.5,3.679
2021-03-21 01:00:00,3.588,3.698
2021-03-21 02:00:00,3.495,3.671
2021-03-21 03:00:00,3.51,3.6
2021-03-21 04:00:00,3.42,3.588
2021-03-21 05:00:00,3.475,3.553
2021-03-21 06:00:00,3.495,3.679
2021-03-21 07:00:00,3.653,3.735
2021-03-21 08:00:00,3.657,3.784
2021-03-21 09:00:00,3.56,3.819
2021-03-21 10:00:00,3.648,3.71
2021-03-21 11:00:00,3.534,3.679
2021-03-21 12:00:00,3.532,3.639
2021-03-21 13:00:00,3.632,3.788
2021-03-21 14:00:00,3.713,3.802
2021-03-21 15:00:00,3.711,3.84
2021-03-21 16:00:00,3.682,3.8
2021-03-21 17:00:00,3.693,3.833
2021-03-21 18:00:00,3.795,3.879
2021-03-21 19:00:00,3.844,3.948
2021-03-21 20:00:00,3.855,3.948
2021-03-21 21:00:00,3.817,3.927
2021-03-21 22:00:00,3.851,3.95
2021-03-21 23:00:00,3.805,3.886
2021-03-22 00:00:00,3.628,3.842
2021-03-22 01:00:00,3.674,3.726
2021-03-22 02:00:00,3.707,3.796
2021-03-22 03:00:00,3.779,3.879
2021-03-22 04:00:00,3.822,3.974
2021-03-22 05:00:00,3.87,3.967
2021-03-22 06:00:00,3.936,4.0
2021-03-22 07:00:00,3.907,3.983
2021-03-22 08:00:00,3.824,3.94
2021-03-22 09:00:00,3.78,3.9
2021-03-22 10:00:00,3.878,3.951
2021-03-22 11:00:00,3.848,3.919
2021-03-22 12:00:00,3.796,3.885
2021-03-22 13:00:00,3.731,3.877
2021-03-22 14:00:00,3.779,3.85
2021-03-22 15:00:00,3.789,3.854
2021-03-22 16:00:00,3.728,3.832
2021-03-22 17:00:00,3.738,3.813
2021-03-22 18:00:00,3.688,3.798
2021-03-22 19:00:00,3.6,3.77
2021-03-22 20:00:00,3.311,3.686
2021-03-22 21:00:00,3.395,3.515
2021-03-22 22:00:00,3.37,3.496
2021-03-22 23:00:00,3.378,3.489
2021-03-23 00:00:00,3.319,3.455
2021-03-23 01:00:00,3.4,3.505
2021-03-23 02:00:00,3.356,3.498
2021-03-23 03:00:00,3.331,3.394
2021-03-23 04:00:00,3.318,3.404
2021-03-23 05:00:00,3.17,3.369
2021-03-23 06:00:00,3.135,3.271
2021-03-23 07:00:00,3.198,3.32
2021-03-23 08:00:00,3.3,3.393
2021-03-23 09:00:00,3.347,3.415
2021-03-23 10:00:00,3.349,3.401
2021-03-23 11:00:00,3.231,3.385
2021-03-23 12:00:00,3.257,3.395
2021-03-23 13:00:00,3.359,3.447
2021-03-23 14:00:00,3.356,3.432
2021-03-23 15:00:00,3.365,3.444
2021-03-23 16:00:00,3.342,3.453
2021-03-23 17:00:00,3.416,3.486
2021-03-23 18:00:00,3.385,3.46
2021-03-23 19:00:00,3.328,3.428
2021-03-23 20:00:00,3.224,3.365
2021-03-23 21:00:00,3.209,3.28
2021-03-23 22:00:00,3.255,3.324
2021-03-23 23:00:00,3.251,3.321
2021-03-24 00:00:00,3.14,3.304
2021-03-24 01:00:00,3.107,3.235
2021-03-24 02:00:00,3.204,3.259
2021-03-24 03:00:00,3.187,3.27
2021-03-24 04:00:00,3.185,3.267
2021-03-24 05:00:00,3.162,3.267
2021-03-24 06:00:00,3.212,3.379
2021-03-24 07:00:00,3.352,3.445
2021-03-24 08:00:00,3.41,3.482
2021-03-24 09:00:00,3.409,3.497
2021-03-24 10:00:00,3.41,3.477
2021-03-24 11:00:00,3.409,3.455
2021-03-24 12:00:00,3.438,3.503
2021-03-24 13:00:00,3.36,3.47
2021-03-24 14:00:00,3.375,3.412
2021-03-24 15:00:00,3.324,3.426
2021-03-24 16:00:00,3.258,3.361
2021-03-24 17:00:00,3.24,3.293
2021-03-24 18:00:00,3.203,3.32
2021-03-24 19:00:00,3.096,3.24
2021-03-24 20:00:00,2.93,3.132
2021-03-24 21:00:00,3.012,3.099
2021-03-24 22:00:00,2.63,3.039
2021-03-24 23:00:00,2.845,2.937
2021-03-25 00:00:00,2.831,2.922
2021-03-25 01:00:00,2.639,2.917
2021-03-25 02:00:00,2.612,2.748
2021-03-25 03:00:00,2.663,2.753
2021-03-25 04:00:00,2.686,2.777
2021-03-25 05:00:00,2.733,2.861
2021-03-25 06:00:00,2.84,2.914
2021-03-25 07:00:00,2.769,2.93
2021-03-25 08:00:00,2.744,2.868
2021-03-25 09:00:00,2.808,2.894
2021-03-25 10:00:00,2.847,2.92
2021-03-25 11:00:00,2.779,2.915
2021-03-25 12:00:00,2.633,2.826
2021-03-25 13:00:00,2.65,2.811
2021-03-25 14:00:00,2.755,2.836
2021-03-25 15:00:00,2.725,2.838
2021-03-25 16:00:00,2.694,2.827
2021-03-25 17:00:00,2.683,2.767
2021-03-25 18:00:00,2.757,2.861
2021-03-25 19:00:00,2.756,2.846
2021-03-25 20:00:00,2.781,2.836
2021-03-25 21:00:00,2.799,2.864
2021-03-25 22:00:00,2.761,2.905
2021-03-25 23:00:00,2.739,2.804
2021-03-26 00:00:00,2.761,2.906
2021-03-26 01:00:00,2.854,2.907
2021-03-26 02:00:00,2.796,2.903
2021-03-26 03:00:00,2.811,2.892
2021-03-26 04:00:00,2.84,2.914
2021-03-26 05:00:00,2.891,2.987
2021-03-26 06:00:00,2.917,2.985
2021-03-26 07:00:00,2.916,3.033
2021-03-26 08:00:00,2.986,3.037
2021-03-26 09:00:00,2.978,3.025
2021-03-26 10:00:00,2.96,3.01
2021-03-26 11:00:00,2.917,3.0
2021-03-26 12:00:00,2.942,3.012
2021-03-26 13:00:00,2.951,3.003
2021-03-26 14:00:00,2.973,3.021
2021-03-26 15:00:00,3.013,3.09
2021-03-26 16:00:00,3.01,3.116
2021-03-26 17:00:00,3.068,3.1
2021-03-26 18:00:00,3.021,3.108
2021-03-26 19:00:00,2.982,3.034
2021-03-26 20:00:00,3.016,3.059
2021-03-26 21:00:00,3.011,3.055
2021-03-26 22:00:00,2.991,3.055
2021-03-26 23:00:00,2.987,3.047
2021-03-27 00:00:00,3.033,3.144
2021-03-27 01:00:00,3.035,3.093
2021-03-27 02:00:00,3.046,3.092
2021-03-27 03:00:00,3.037,3.085
2021-03-27 04:00:00,3.046,3.115
2021-03-27 05:00:00,3.076,3.111
2021-03-27 06:00:00,3.081,3.112
2021-03-27 07:00:00,3.054,3.108
2021-03-27 08:00:00,3.026,3.078
2021-03-27 09:00:00,3.038,3.067
2021-03-27 10:00:00,3.031,3.086
2021-03-27 11:00:00,2.973,3.033
2021-03-27 12:00:00,2.912,2.989
2021-03-27 13:00:00,2.936,3.003
2021-03-27 14:00:00,2.958,3.002
2021-03-27 15:00:00,2.993,3.05
2021-03-27 16:00:00,3.039,3.1
2021-03-27 17:00:00,3.038,3.11
2021-03-27 18:00:00,3.044,3.068
2021-03-27 19:00:00,3.04,3.093
2021-03-27 20:00:00,3.056,3.087
2021-03-27 21:00:00,3.055,3.156
2021-03-27 22:00:00,3.112,3.159
2021-03-27 23:00:00,3.104,3.178
2021-03-28 00:00:00,3.113,3.239
2021-03-28 01:00:00,3.227,3.303
2021-03-28 02:00:00,3.235,3.292
2021-03-28 03:00:00,3.251,3.328
2021-03-28 04:00:00,3.271,3.344
2021-03-28 05:00:00,3.26,3.311
2021-03-28 06:00:00,3.212,3.276
2021-03-28 07:00:00,3.221,3.28
2021-03-28 08:00:00,3.235,3.276
2021-03-28 09:00:00,3.224,3.289
2021-03-28 10:00:00,3.162,3.243
2021-03-28 11:00:00,3.154,3.203
2021-03-28 12:00:00,3.106,3.191
2021-03-28 13:00:00,3.144,3.188
2021-03-28 14:00:00,3.123,3.184
2021-03-28 15:00:00,3.148,3.217
2021-03-28 16:00:00,3.168,3.234
2021-03-28 17:00:00,3.139,3.201
2021-03-28 18:00:00,3.071,3.163
2021-03-28 19:00:00,3.002,3.091
2021-03-28 20:00:00,3.022,3.073
2021-03-28 21:00:00,3.022,3.071
2021-03-28 22:00:00,3.046,3.095
2021-03-28 23:00:00,3.074,3.104
2021-03-29 00:00:00,3.054,3.112
2021-03-29 01:00:00,3.038,3.094
2021-03-29 02:00:00,3.08,3.132
2021-03-29 03:00:00,3.086,3.13
2021-03-29 04:00:00,3.097,3.138
2021-03-29 05:00:00,3.081,3.152
2021-03-29 06:00:00,3.096,3.171
2021-03-29 07:00:00,3.146,3.192
2021-03-29 08:00:00,3.167,3.235
2021-03-29 09:00:00,3.214,3.305
2021-03-29 10:00:00,3.227,3.294
2021-03-29 11:00:00,3.23,3.271
2021-03-29 12:00:00,3.24,3.306
2021-03-29 13:00:00,3.269,3.324
2021-03-29 14:00:00,3.251,3.291
2021-03-29 15:00:00,3.172,3.269
2021-03-29 16:00:00,3.178,3.24
2021-03-29 17:00:00,3.218,3.267
2021-03-29 18:00:00,3.204,3.253
2021-03-29 19:00:00,3.212,3.27
2021-03-29 20:00:00,3.203,3.258
2021-03-29 21:00:00,3.175,3.235
2021-03-29 22:00:00,3.204,3.281
2021-03-29 23:00:00,3.235,3.305
2021-03-30 00:00:00,3.272,3.338
2021-03-30 01:00:00,3.258,3.306
2021-03-30 02:00:00,3.238,3.32
2021-03-30 03:00:00,3.308,3.382
2021-03-30 04:00:00,3.293,3.428
2021-03-30 05:00:00,3.373,3.436
2021-03-30 06:00:00,3.38,3.433
2021-03-30 07:00:00,3.388,3.439
2021-03-30 08:00:00,3.348,3.413
2021-03-30 09:00:00,3.36,3.415
2021-03-30 10:00:00,3.364,3.433
2021-03-30 11:00:00,3.373,3.429
2021-03-30 12:00:00,3.392,3.616
2021-03-30 13:00:00,3.573,3.758
2021-03-30 14:00:00,3.578,3.732
2021-03-30 15:00:00,3.584,3.685
2021-03-30 16:00:00,3.587,3.65
2021-03-30 17:00:00,3.605,3.672
2021-03-30 18:00:00,3.607,3.692
2021-03-30 19:00:00,3.621,3.714
2021-03-30 20:00:00,3.591,3.693
2021-03-30 21:00:00,3.627,3.667
2021-03-30 22:00:00,3.63,3.7
2021-03-30 23:00:00,3.649,3.711
2021-03-31 00:00:00,3.61,3.766
2021-03-31 01:00:00,3.601,3.653
2021-03-31 02:00:00,3.544,3.639
2021-03-31 03:00:00,3.437,3.557
2021-03-31 04:00:00,3.472,3.541
2021-03-31 05:00:00,3.501,3.575
2021-03-31 06:00:00,3.541,3.616
2021-03-31 07:00:00,3.436,3.627
2021-03-31 08:00:00,3.228,3.491
2021-03-31 09:00:00,3.381,3.433
2021-03-31 10:00:00,3.318,3.436
2021-03-31 11:00:00,3.394,3.462
2021-03-31 12:00:00,3.399,3.465
2021-03-31 13:00:00,3.438,3.5
2021-03-31 14:00:00,3.45,3.484
2021-03-31 15:00:00,3.408,3.493
2021-03-31 16:00:00,3.36,3.435
2021-03-31 17:00:00,3.376,3.424
2021-03-31 18:00:00,3.361,3.422
2021-03-31 19:00:00,3.349,3.424
2021-03-31 20:00:00,3.314,3.389
2021-03-31 21:00:00,3.364,3.554
2021-03-31 22:00:00,3.404,3.483
2021-03-31 23:00:00,3.407,3.51
2021-04-01 00:00:00,3.498,3.559
2021-04-01 01:00:00,3.447,3.539
2021-04-01 02:00:00,3.421,3.47
2021-04-01 03:00:00,3.413,3.455
2021-04-01 04:00:00,3.432,3.505
2021-04-01 05:00:00,3.463,3.546
2021-04-01 06:00:00,3.517,3.639
2021-04-01 07:00:00,3.552,3.65
2021-04-01 08:00:00,3.559,3.68
2021-04-01 09:00:00,3.592,3.656
2021-04-01 10:00:00,3.567,3.625
2021-04-01 11:00:00,3.519,3.596
2021-04-01 12:00:00,3.541,3.666
2021-04-01 13:00:00,3.626,3.707
2021-04-01 14:00:00,3.631,3.705
2021-04-01 15:00:00,3.668,3.796
2021-04-01 16:00:00,3.681,3.829
2021-04-01 17:00:00,3.678,3.749
2021-04-01 18:00:00,3.584,3.708
2021-04-01 19:00:00,3.679,3.733
2021-04-01 20:00:00,3.635,3.689
2021-04-01 21:00:00,3.65,3.745
2021-04-01 22:00:00,3.682,3.732
2021-04-01 23:00:00,3.671,3.764
2021-04-02 00:00:00,3.623,3.72
2021-04-02 01:00:00,3.638,3.678
2021-04-02 02:00:00,3.608,3.655
2021-04-02 03:00:00,3.614,3.671
2021-04-02 04:00:00,3.635,3.675
2021-04-02 05:00:00,3.642,3.72
2021-04-02 06:00:00,3.697,3.777
2021-04-02 07:00:00,3.718,3.775
2021-04-02 08:00:00,3.718,3.748
2021-04-02 09:00:00,3.67,3.733
2021-04-02 10:00:00,3.682,3.717
2021-04-02 11:00:00,3.678,3.731
2021-04-02 12:00:00,3.652,3.721
2021-04-02 13:00:00,3.567,3.687
2021-04-02 14:00:00,3.595,3.689
2021-04-02 15:00:00,3.67,3.703
2021-04-02 16:00:00,3.636,3.715
2021-04-02 17:00:00,3.644,3.684
2021-04-02 18:00:00,3.644,3.697
2021-04-02 19:00:00,3.604,3.692
2021-04-02 20:00:00,3.651,3.709
2021-04-02 21:00:00,3.653,3.793
2021-04-02 22:00:00,3.709,3.788
2021-04-02 23:00:00,3.724,3.778
2021-04-03 00:00:00,3.667,3.749
2021-04-03 01:00:00,3.627,3.686
2021-04-03 02:00:00,3.643,3.669
2021-04-03 03:00:00,3.647,3.673
2021-04-03 04:00:00,3.646,3.676
2021-04-03 05:00:00,3.663,3.748
2021-04-03 06:00:00,3.712,3.779
2021-04-03 07:00:00,3.682,3.764
2021-04-03 08:00:00,3.633,3.716
2021-04-03 09:00:00,3.623,3.683
2021-04-03 10:00:00,3.663,3.699
2021-04-03 11:00:00,3.663,3.719
2021-04-03 12:00:00,3.663,3.764
2021-04-03 13:00:00,3.744,3.888
2021-04-03 14:00:00,3.8,3.899
2021-04-03 15:00:00,3.758,3.854
2021-04-03 16:00:00,3.725,3.855
2021-04-03 17:00:00,3.649,3.793
2021-04-03 18:00:00,3.561,3.722
2021-04-03 19:00:00,3.661,3.725
2021-04-03 20:00:00,3.611,3.728
2021-04-03 21:00:00,3.499,3.687
2021-04-03 22:00:00,3.453,3.555
2021-04-03 23:00:00,3.371,3.549
2021-04-04 00:00:00,3.26,3.436
2021-04-04 01:00:00,3.345,3.443
2021-04-04 02:00:00,3.407,3.477
2021-04-04 03:00:00,3.422,3.478
2021-04-04 04:00:00,3.445,3.482
2021-04-04 05:00:00,3.422,3.493
2021-04-04 06:00:00,3.428,3.493
2021-04-04 07:00:00,3.473,3.529
2021-04-04 08:00:00,3.51,3.572
2021-04-04 09:00:00,3.551,3.659
2021-04-04 10:00:00,3.63,3.78
2021-04-04 11:00:00,3.594,3.688
2021-04-04 12:00:00,3.564,3.697
2021-04-04 13:00:00,3.683,3.805
2021-04-04 14:00:00,3.752,3.846
2021-04-04 15:00:00,3.8,3.97
2021-04-04 16:00:00,3.91,4.278
2021-04-04 17:00:00,4.144,4.3
2021-04-04 18:00:00,4.162,4.316
2021-04-04 19:00:00,4.193,4.39
2021-04-04 20:00:00,4.07,4.261
2021-04-04 21:00:00,4.1,4.207
2021-04-04 22:00:00,4.174,4.404
2021-04-04 23:00:00,4.34,4.476
2021-04-05 00:00:00,4.22,4.508
2021-04-05 01:00:00,4.181,4.404
2021-04-05 02:00:00,4.221,4.342
2021-04-05 03:00:00,4.237,4.38
2021-04-05 04:00:00,4.284,4.465
2021-04-05 05:00:00,4.178,4.384
2021-04-05 06:00:00,4.111,4.229
2021-04-05 07:00:00,4.096,4.261
2021-04-05 08:00:00,4.154,4.301
2021-04-05 09:00:00,4.255,4.65
2021-04-05 10:00:00,4.571,5.12
2021-04-05 11:00:00,4.776,5.022
2021-04-05 12:00:00,4.76,4.99
2021-04-05 13:00:00,4.755,4.949
2021-04-05 14:00:00,4.836,5.362
2021-04-05 15:00:00,5.002,5.195
2021-04-05 16:00:00,4.838,5.205
2021-04-05 17:00:00,4.829,5.01
2021-04-05 18:00:00,4.872,5.056
2021-04-05 19:00:00,4.875,5.063
2021-04-05 20:00:00,4.893,5.048
2021-04-05 21:00:00,4.737,4.908
2021-04-05 22:00:00,4.647,4.822
2021-04-05 23:00:00,4.51,4.729
2021-04-06 00:00:00,4.543,4.754
2021-04-06 01:00:00,4.448,4.551
2021-04-06 02:00:00,4.522,4.697
2021-04-06 03:00:00,4.406,4.537
2021-04-06 04:00:00,4.304,4.556
2021-04-06 05:00:00,4.328,4.535
2021-04-06 06:00:00,4.444,4.619
2021-04-06 07:00:00,4.589,5.014
2021-04-06 08:00:00,4.681,4.941
2021-04-06 09:00:00,4.676,4.863
2021-04-06 10:00:00,4.502,4.781
2021-04-06 11:00:00,4.494,4.669
2021-04-06 12:00:00,4.556,4.77
2021-04-06 13:00:00,4.453,4.652
2021-04-06 14:00:00,4.182,4.496
2021-04-06 15:00:00,4.343,4.506
2021-04-06 16:00:00,4.414,4.641
2021-04-06 17:00:00,4.514,4.623
2021-04-06 18:00:00,4.473,4.577
2021-04-06 19:00:00,4.454,4.574
2021-04-06 20:00:00,4.468,4.604
2021-04-06 21:00:00,4.401,4.598
2021-04-06 22:00:00,4.41,4.556
2021-04-06 23:00:00,4.513,4.695
2021-04-07 00:00:00,4.56,4.837
2021-04-07 01:00:00,4.545,4.766
2021-04-07 02:00:00,4.66,4.843
2021-04-07 03:00:00,4.675,4.821
2021-04-07 04:00:00,4.499,4.691
2021-04-07 05:00:00,4.537,4.664
2021-04-07 06:00:00,4.459,4.642
2021-04-07 07:00:00,4.327,4.468
2021-04-07 08:00:00,4.332,4.474
2021-04-07 09:00:00,4.15,4.42
2021-04-07 10:00:00,4.034,4.327
2021-04-07 11:00:00,3.83,4.176
2021-04-07 12:00:00,3.924,4.229
2021-04-07 13:00:00,4.136,4.278
2021-04-07 14:00:00,4.102,4.27
2021-04-07 15:00:00,4.038,4.208
2021-04-07 16:00:00,3.989,4.255
2021-04-07 17:00:00,3.995,4.242
2021-04-07 18:00:00,3.954,4.096
2021-04-07 19:00:00,3.913,4.117
2021-04-07 20:00:00,4.01,4.16
2021-04-07 21:00:00,4.118,4.229
2021-04-07 22:00:00,4.181,4.274
